,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,index_x,index_y,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
12,PIT,32.0,32.0,10.0,0.0,0.0,58.0,604.0,511.0,45.8,-9.2,421.0,376.0,47.2,-8.9,82.0,12.0,0.0,0.0,0.0,0.0,193.0,13.0,7.0,adamscr01,7.2,92.0,99.2,72.0,-5.0,2009-10,0.0,0.0,147.0,147.0,22.0,11.06,1,57.6,42.4
29,PIT,32.0,32.0,6.0,0.0,0.0,16.0,368.0,337.0,47.8,-6.8,269.0,260.0,49.1,-5.7,44.0,8.0,5.0,0.0,0.0,0.0,107.0,12.0,4.0,ashamar01,7.5,92.1,99.5,46.0,0.0,2010-11,8.3,8.3,81.0,81.0,7.0,9.33,1,41.9,58.1
46,NSH,32.0,32.0,0.0,0.0,0.0,0.0,16.0,10.0,38.5,-16.0,14.0,10.0,41.7,-11.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,6.0,beginst01,0.0,81.8,81.8,4.0,-2.0,2010-11,0.0,0.0,3.0,3.0,1.0,9.49,1,42.9,57.1
58,TOT,32.0,32.0,20.0,6.0,0.0,29.0,814.0,851.0,51.1,-1.6,606.0,647.0,51.6,-0.6,77.0,23.0,12.0,3.0,3.0,0.0,47.0,11.0,3.0,belaner01,8.2,92.7,100.0,32.0,2.0,2009-10,9.9,9.9,250.0,250.0,40.0,15.31,1,56.2,43.8
81,WSH,32.0,32.0,7.0,0.0,0.0,15.0,535.0,499.0,48.3,-4.1,358.0,367.0,50.6,-1.2,61.0,5.0,4.0,0.0,0.0,0.0,156.0,10.0,4.0,bradlma01,6.9,91.2,98.1,68.0,-3.0,2010-11,6.9,6.9,103.0,103.0,12.0,10.29,1,50.3,49.7
96,PHI,32.0,32.0,18.0,9.0,0.0,17.0,990.0,1160.0,54.0,1.4,756.0,879.0,53.8,0.0,75.0,21.0,18.0,1.0,8.0,0.0,53.0,14.0,3.0,brierda01,7.8,91.4,99.3,71.0,-2.0,2009-10,13.5,13.5,318.0,318.0,31.0,16.35,1,43.3,56.7
113,BOS,32.0,32.0,24.0,12.0,1.0,102.0,1251.0,1545.0,55.3,2.9,945.0,1158.0,55.1,2.7,80.0,65.0,3.0,1.0,4.0,0.0,149.0,12.0,3.0,charazd01,7.7,93.4,101.0,87.0,19.0,2009-10,2.9,2.9,440.0,440.0,27.0,25.22,1,50.1,49.9
130,COL,32.0,32.0,8.0,2.0,0.0,238.0,1268.0,1055.0,45.4,-4.1,878.0,815.0,48.1,-1.5,76.0,41.0,2.0,1.0,0.0,0.0,73.0,10.0,2.0,clarkbr01,7.3,90.5,97.8,32.0,-16.0,2008-09,2.1,2.1,219.0,219.0,26.0,22.2,1,56.9,43.1
147,CAR,32.0,32.0,15.0,3.0,3.0,44.0,853.0,845.0,49.8,-3.6,619.0,639.0,50.8,-3.2,69.0,25.0,16.0,2.0,4.0,2.0,41.0,13.0,2.0,cullema01,8.1,93.3,101.0,20.0,11.0,2008-09,15.8,15.8,254.0,254.0,54.0,16.48,1,49.0,51.0
180,NSH,32.0,32.0,6.0,3.0,0.0,8.0,566.0,614.0,52.0,1.3,455.0,462.0,50.4,0.2,70.0,23.0,9.0,2.0,1.0,0.0,45.0,12.0,4.0,dumonjp01,6.7,93.7,100.0,16.0,2.0,2010-11,11.2,11.2,148.0,148.0,35.0,11.11,1,36.4,63.6
203,STL,32.0,32.0,2.0,1.0,1.0,29.0,400.0,264.0,39.8,-11.0,286.0,200.0,41.2,-12.0,51.0,2.0,1.0,0.0,0.0,0.0,86.0,9.0,2.0,hinotda01,9.0,88.5,97.6,64.0,-7.0,2008-09,4.2,4.2,40.0,40.0,11.0,10.55,1,56.3,43.7
215,TOT,32.0,32.0,18.0,25.0,0.0,140.0,1451.0,1412.0,49.3,-1.7,1068.0,989.0,48.1,-2.4,82.0,70.0,4.0,1.0,0.0,0.0,37.0,12.0,4.0,kaberto01,8.6,93.0,101.0,18.0,4.0,2010-11,3.1,3.1,297.0,297.0,29.0,22.07,1,47.9,52.1
238,ATL,32.0,32.0,23.0,8.0,1.0,111.0,1198.0,1153.0,49.0,-1.4,940.0,873.0,48.2,-1.5,76.0,37.0,4.0,1.0,2.0,0.0,94.0,12.0,3.0,kubinpa01,10.1,90.2,100.0,66.0,0.0,2009-10,3.8,3.8,292.0,292.0,55.0,22.38,1,56.4,43.6
286,BUF,32.0,32.0,14.0,2.0,0.0,97.0,985.0,974.0,49.7,0.3,744.0,754.0,50.3,1.1,67.0,48.0,4.0,1.0,0.0,0.0,123.0,9.0,3.0,lydmato01,7.3,93.6,101.0,30.0,10.0,2009-10,5.2,5.2,145.0,145.0,10.0,18.52,1,49.5,50.5
313,VAN,32.0,32.0,7.0,0.0,1.0,79.0,799.0,779.0,49.4,-3.3,617.0,606.0,49.6,-2.3,48.0,27.0,4.0,1.0,0.0,0.0,32.0,14.0,3.0,mitchwi01,9.7,92.9,102.0,48.0,13.0,2009-10,8.5,8.5,104.0,104.0,23.0,22.37,1,57.0,43.0
337,PHX,32.0,32.0,10.0,0.0,1.0,136.0,1406.0,1255.0,47.2,-6.0,1093.0,957.0,46.7,-6.1,77.0,31.0,4.0,1.0,1.0,0.0,117.0,19.0,8.0,morride01,7.3,93.7,101.0,58.0,-2.0,2010-11,6.0,6.0,186.0,186.0,14.0,21.04,1,50.7,49.3
364,CBJ,32.0,32.0,10.0,1.0,2.0,35.0,888.0,736.0,45.3,-4.6,687.0,572.0,45.4,-3.8,79.0,13.0,3.0,0.0,0.0,0.0,151.0,13.0,5.0,pahlssa01,6.0,92.7,98.7,32.0,-9.0,2009-10,3.2,3.2,160.0,160.0,28.0,16.17,1,68.1,31.9
391,TBL,32.0,32.0,2.0,0.0,0.0,13.0,168.0,135.0,44.6,-4.6,120.0,99.0,45.2,-3.6,16.0,7.0,0.0,0.0,0.0,0.0,11.0,13.0,3.0,parrima01,2.9,91.4,94.3,4.0,-5.0,2009-10,0.0,0.0,25.0,25.0,1.0,15.1,1,71.0,29.0
405,OTT,32.0,32.0,7.0,1.0,0.0,152.0,1403.0,1206.0,46.2,-5.7,1056.0,875.0,45.3,-6.7,82.0,54.0,1.0,0.0,0.0,0.0,116.0,13.0,4.0,phillch02,6.6,89.9,96.4,32.0,-35.0,2010-11,1.2,1.2,170.0,170.0,26.0,21.31,1,52.0,48.0
415,EDM,32.0,32.0,7.0,0.0,1.0,12.0,520.0,387.0,42.7,-7.1,401.0,288.0,41.8,-8.5,38.0,12.0,7.0,0.0,0.0,0.0,48.0,6.0,2.0,pisanfe01,10.0,92.1,102.0,14.0,-1.0,2008-09,9.7,9.7,115.0,115.0,16.0,15.19,1,54.1,45.9
430,WSH,32.0,32.0,16.0,4.0,0.0,121.0,1053.0,1182.0,52.9,-0.8,778.0,852.0,52.3,0.4,70.0,53.0,2.0,0.0,2.0,0.0,19.0,13.0,3.0,potito01,10.1,93.1,103.0,42.0,26.0,2009-10,5.8,5.8,135.0,135.0,35.0,21.24,1,52.3,47.7
445,ATL,32.0,32.0,11.0,0.0,2.0,49.0,712.0,613.0,46.3,-4.0,545.0,440.0,44.7,-5.0,80.0,12.0,4.0,0.0,0.0,0.0,33.0,13.0,3.0,reasoma01,7.9,91.6,99.5,24.0,-3.0,2009-10,4.7,4.7,162.0,162.0,51.0,12.3,1,59.4,40.6
458,TOT,32.0,32.0,9.0,6.0,0.0,108.0,978.0,1063.0,52.1,3.3,720.0,811.0,53.0,3.7,65.0,24.0,4.0,3.0,2.0,0.0,100.0,10.0,4.0,rozsimi01,8.7,91.7,100.0,42.0,6.0,2010-11,10.9,10.9,136.0,136.0,24.0,21.0,1,52.3,47.7
511,CGY,32.0,32.0,13.0,0.0,0.0,109.0,1050.0,1134.0,51.9,0.4,757.0,846.0,52.8,1.6,76.0,51.0,4.0,1.0,0.0,0.0,175.0,14.0,4.0,saricco01,8.6,92.2,100.0,75.0,11.0,2010-11,5.3,5.3,162.0,162.0,15.0,17.53,1,51.1,48.9
532,NYI,32.0,32.0,9.0,0.0,0.0,36.0,880.0,698.0,44.2,-5.6,619.0,504.0,44.9,-5.7,77.0,12.0,12.0,0.0,1.0,0.0,121.0,18.0,3.0,simjo01,7.7,92.5,100.0,44.0,-4.0,2009-10,10.2,10.2,189.0,189.0,27.0,11.39,1,52.4,47.6
548,TOT,32.0,32.0,8.0,2.0,1.0,6.0,384.0,413.0,51.8,-1.0,276.0,316.0,53.4,0.4,35.0,11.0,4.0,1.0,1.0,0.0,23.0,15.0,4.0,sturmma01,7.8,93.9,101.0,23.0,6.0,2010-11,8.8,8.8,98.0,98.0,12.0,14.14,1,48.6,51.4
563,NJD,32.0,32.0,9.0,0.0,1.0,126.0,1125.0,1124.0,50.0,-2.4,846.0,879.0,51.0,-2.8,81.0,40.0,2.0,0.0,0.0,0.0,143.0,10.0,3.0,whiteco01,8.5,91.8,100.0,46.0,8.0,2009-10,4.3,4.3,118.0,118.0,20.0,20.04,1,59.2,40.8
574,BOS,32.0,32.0,1.0,0.0,0.0,5.0,114.0,122.0,51.7,-5.8,81.0,93.0,53.4,-4.6,16.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,2.0,whitftr01,5.4,90.0,95.4,7.0,-2.0,2009-10,0.0,0.0,23.0,23.0,3.0,11.03,1,49.5,50.5
605,NJD,32.0,32.0,14.0,2.0,1.0,32.0,761.0,881.0,53.7,2.1,585.0,694.0,54.3,2.7,79.0,30.0,12.0,2.0,1.0,0.0,107.0,20.0,4.0,zubruda01,7.9,89.6,97.5,53.0,-11.0,2010-11,11.3,11.3,190.0,190.0,33.0,17.09,1,47.7,52.3
22,TOT,32.0,32.0,7.0,0.0,0.0,87.0,661.0,617.0,48.3,-5.9,457.0,464.0,50.4,-3.3,51.0,25.0,1.0,0.0,0.0,0.0,61.0,,,boyntni01,9.4,89.8,99.1,40.0,-1.0,2010-11,2.3,2.3,95.0,95.0,15.0,14.39,1,50.9,49.1
39,TBL,32.0,32.0,16.0,3.0,1.0,176.0,1537.0,1275.0,45.3,-4.9,1121.0,954.0,46.0,-6.1,82.0,37.0,1.0,0.0,0.0,0.0,197.0,,,breweer01,10.6,90.1,100.0,49.0,-5.0,2011-12,1.2,1.2,222.0,222.0,26.0,23.16,1,66.5,33.5
71,FLA,32.0,32.0,19.0,30.0,0.0,118.0,1521.0,1628.0,51.7,2.3,1149.0,1241.0,51.9,2.1,82.0,46.0,3.0,0.0,1.0,0.0,46.0,,,campbbr02,5.9,92.9,98.8,6.0,-9.0,2011-12,3.1,3.1,274.0,274.0,29.0,26.54,1,44.9,55.1
89,WSH,32.0,32.0,19.0,0.0,0.0,27.0,938.0,945.0,50.2,2.8,689.0,698.0,50.3,2.3,82.0,26.0,17.0,5.0,1.0,2.0,132.0,,,chimeja01,8.7,91.5,100.0,78.0,4.0,2011-12,9.8,9.8,296.0,296.0,23.0,14.26,1,52.2,47.8
107,DET,32.0,32.0,17.0,3.0,0.0,25.0,852.0,946.0,52.6,-2.7,678.0,752.0,52.6,-1.9,68.0,16.0,21.0,8.0,5.0,0.0,112.0,,,clearda01,8.8,90.7,99.4,20.0,-1.0,2010-11,13.5,13.5,312.0,312.0,18.0,16.38,1,49.2,50.8
125,PIT,32.0,32.0,15.0,0.0,3.0,39.0,711.0,770.0,52.0,-1.4,531.0,560.0,51.3,-2.7,67.0,19.0,9.0,2.0,0.0,3.0,192.0,,,cookema01,9.1,92.7,101.0,129.0,14.0,2010-11,12.6,12.6,166.0,166.0,23.0,15.38,1,50.4,49.6
138,TOT,32.0,32.0,8.0,4.0,0.0,65.0,751.0,930.0,55.3,2.3,600.0,683.0,53.2,1.9,52.0,20.0,1.0,0.0,5.0,0.0,34.0,,,corvojo01,6.8,90.5,97.3,12.0,-10.0,2009-10,6.1,6.1,233.0,233.0,23.0,23.18,1,45.2,54.8
173,BOS,32.0,32.0,15.0,2.0,1.0,81.0,1113.0,1046.0,48.4,-8.9,855.0,758.0,47.0,-9.9,72.0,38.0,6.0,1.0,0.0,0.0,68.0,,,ferenan01,9.8,92.6,102.0,46.0,9.0,2011-12,5.6,5.6,231.0,231.0,7.0,18.53,1,48.1,51.9
194,TOT,32.0,32.0,9.0,0.0,1.0,122.0,1209.0,1221.0,50.2,1.0,877.0,908.0,50.9,2.4,78.0,41.0,1.0,0.0,0.0,0.0,84.0,,,hannasc01,7.3,92.3,99.6,34.0,4.0,2010-11,1.8,1.8,109.0,109.0,19.0,19.47,1,51.8,48.2
217,CHI,32.0,32.0,20.0,11.0,1.0,23.0,865.0,960.0,52.6,-1.5,642.0,732.0,53.3,-0.8,65.0,32.0,15.0,2.0,8.0,2.0,48.0,,,hossama01,7.8,92.5,100.0,32.0,9.0,2010-11,12.2,12.2,318.0,318.0,53.0,19.42,1,46.7,53.3
234,CBJ,32.0,32.0,7.0,2.0,0.0,4.0,437.0,533.0,54.9,3.0,339.0,397.0,53.9,2.3,39.0,11.0,8.0,1.0,6.0,0.0,4.0,,,huselkr01,6.0,88.1,94.2,10.0,-17.0,2010-11,14.9,14.9,176.0,176.0,19.0,16.23,1,36.8,63.2
252,CGY,32.0,32.0,23.0,14.0,0.0,35.0,1047.0,1046.0,50.0,-3.2,773.0,774.0,50.0,-3.8,79.0,45.0,12.0,1.0,5.0,0.0,56.0,,,jokinol01,7.6,89.8,97.4,44.0,-17.0,2010-11,8.2,8.2,368.0,368.0,54.0,17.47,1,47.4,52.6
331,SJS,32.0,32.0,19.0,15.0,0.0,33.0,1176.0,1397.0,54.3,1.9,850.0,1054.0,55.4,1.5,82.0,45.0,20.0,8.0,10.0,0.0,84.0,,,marlepa01,8.3,91.4,99.7,26.0,10.0,2011-12,12.0,12.0,418.0,418.0,38.0,20.29,1,46.1,53.9
362,DAL,32.0,32.0,19.0,4.0,0.0,43.0,1155.0,1076.0,48.2,-0.7,881.0,798.0,47.5,-1.9,82.0,60.0,23.0,5.0,9.0,1.0,225.0,,,morrobr01,11.2,90.1,101.0,76.0,-3.0,2010-11,15.8,15.8,362.0,362.0,41.0,19.14,1,47.2,52.8
375,NYI,32.0,32.0,2.0,1.0,0.0,33.0,339.0,302.0,47.1,-3.4,255.0,217.0,46.0,-3.3,20.0,10.0,0.0,0.0,0.0,0.0,17.0,,,mottami01,3.2,90.3,93.5,8.0,-12.0,2010-11,0.0,0.0,48.0,48.0,4.0,20.2,1,51.0,49.0
420,TOT,32.0,32.0,18.0,9.0,0.0,34.0,954.0,959.0,50.1,0.6,725.0,699.0,49.1,0.1,78.0,28.0,9.0,1.0,4.0,0.0,56.0,,,samsose01,7.9,92.5,100.0,14.0,-2.0,2010-11,10.6,10.6,208.0,208.0,43.0,15.27,1,47.6,52.4
446,NJD,32.0,32.0,9.0,2.0,0.0,74.0,1149.0,1389.0,54.7,2.9,899.0,1054.0,54.0,1.9,82.0,44.0,4.0,2.0,0.0,1.0,67.0,,,tallihe01,7.2,90.7,97.9,40.0,-6.0,2010-11,4.9,4.9,202.0,202.0,26.0,22.32,1,49.4,50.6
465,SJS,32.0,32.0,39.0,19.0,1.0,26.0,1137.0,1475.0,56.5,5.2,828.0,1083.0,56.7,3.1,82.0,95.0,14.0,2.0,4.0,0.0,42.0,,,thornjo01,8.1,92.4,100.0,31.0,17.0,2011-12,11.5,11.5,259.0,259.0,96.0,20.28,1,50.5,49.5
477,BOS,32.0,32.0,9.0,0.0,0.0,16.0,538.0,573.0,51.6,-2.0,403.0,450.0,52.8,-0.8,74.0,11.0,1.0,0.0,0.0,0.0,108.0,,,thornsh01,3.9,93.0,96.9,141.0,-9.0,2009-10,0.8,0.8,175.0,175.0,12.0,9.03,1,47.8,52.2
16,ANA,32.0,32.0,6.0,0.0,0.0,66.0,664.0,557.0,45.6,-4.5,486.0,396.0,44.9,-7.3,41.0,22.0,0.0,0.0,0.0,0.0,63.0,,,allenbr01,8.4,92.9,101.0,34.0,1.0,2012-13,0.0,0.0,90.0,90.0,4.0,18.44,1,51.0,49.0
35,WPG,32.0,32.0,11.0,1.0,0.0,27.0,533.0,488.0,47.8,-5.6,385.0,362.0,48.5,-5.1,40.0,19.0,4.0,0.0,2.0,0.0,76.0,,,antroni01,8.7,94.6,103.0,16.0,6.0,2012-13,10.7,10.7,97.0,97.0,15.0,15.57,1,43.9,56.1
61,NJD,32.0,32.0,0.0,0.0,0.0,3.0,76.0,77.0,50.3,-4.9,55.0,61.0,52.6,-0.7,22.0,2.0,0.0,0.0,0.0,0.0,25.0,,,barchkr01,11.4,93.3,104.0,44.0,1.0,2012-13,0.0,0.0,9.0,9.0,0.0,5.51,1,43.2,56.8
75,ANA,32.0,32.0,11.0,7.0,0.0,111.0,819.0,795.0,49.3,0.1,584.0,585.0,50.0,-0.3,48.0,35.0,5.0,0.0,1.0,0.0,81.0,,,beaucfr01,10.6,94.1,104.0,22.0,19.0,2012-13,8.1,8.1,148.0,148.0,17.0,23.27,1,52.6,47.4
121,CAR,32.0,32.0,20.0,5.0,1.0,34.0,1251.0,1160.0,48.1,-1.5,991.0,855.0,46.3,-2.6,82.0,36.0,22.0,9.0,3.0,1.0,223.0,,,coleer01,9.7,91.6,101.0,49.0,-1.0,2010-11,12.9,12.9,365.0,365.0,64.0,18.27,1,50.7,49.3
138,DET,32.0,32.0,24.0,12.0,0.0,20.0,686.0,894.0,56.6,2.3,550.0,685.0,55.5,1.6,56.0,38.0,16.0,5.0,6.0,1.0,54.0,,,datsypa01,10.2,90.8,101.0,15.0,11.0,2010-11,16.8,16.8,257.0,257.0,71.0,19.19,1,52.1,47.9
169,WSH,32.0,32.0,3.0,0.0,0.0,62.0,505.0,417.0,45.2,-3.7,344.0,308.0,47.2,-3.4,30.0,28.0,3.0,0.0,0.0,0.0,91.0,,,erskijo01,11.2,94.3,105.0,34.0,10.0,2012-13,9.4,9.4,68.0,68.0,4.0,18.28,1,55.4,44.6
185,NSH,32.0,32.0,6.0,5.0,0.0,46.0,522.0,470.0,47.4,0.1,382.0,335.0,46.7,-2.1,38.0,13.0,9.0,0.0,1.0,0.0,67.0,,,fishemi01,9.2,93.9,103.0,27.0,6.0,2012-13,14.7,14.7,138.0,138.0,23.0,19.28,1,61.5,38.5
203,TOT,32.0,32.0,8.0,2.0,1.0,15.0,442.0,418.0,48.6,-0.7,338.0,311.0,47.9,-1.6,38.0,10.0,3.0,0.0,2.0,0.0,24.0,,,gagnesi01,8.4,91.1,99.4,8.0,-1.0,2012-13,6.6,6.6,135.0,135.0,17.0,14.08,1,47.6,52.4
215,MTL,32.0,32.0,13.0,4.0,0.0,31.0,1118.0,1359.0,54.9,6.3,830.0,1021.0,55.2,5.3,82.0,27.0,20.0,6.0,7.0,2.0,87.0,,,giontbr01,6.9,92.3,99.1,24.0,3.0,2010-11,9.7,9.7,521.0,521.0,45.0,19.37,1,49.6,50.4
233,MTL,32.0,32.0,8.0,1.0,0.0,12.0,411.0,458.0,52.7,2.0,288.0,317.0,52.4,3.2,38.0,14.0,0.0,1.0,2.0,0.0,11.0,,,gomezsc01,6.5,90.6,97.1,14.0,-9.0,2011-12,3.4,3.4,116.0,116.0,14.0,14.08,1,37.4,62.6
255,EDM,32.0,32.0,12.0,5.0,1.0,20.0,666.0,619.0,48.2,2.8,503.0,441.0,46.7,1.9,47.0,24.0,4.0,1.0,5.0,0.0,32.0,,,horcosh01,8.4,92.3,100.0,46.0,-1.0,2010-11,11.5,11.5,141.0,141.0,29.0,18.41,1,49.7,50.3
275,STL,32.0,32.0,5.0,0.0,0.0,35.0,313.0,328.0,51.2,-4.4,227.0,249.0,52.3,-5.4,25.0,11.0,2.0,0.0,0.0,0.0,6.0,,,huskike01,9.7,95.5,105.0,10.0,9.0,2011-12,12.5,12.5,40.0,40.0,0.0,15.28,1,46.7,53.3
315,CGY,32.0,32.0,1.0,1.0,0.0,4.0,257.0,289.0,52.9,-6.1,186.0,214.0,53.5,-7.0,26.0,10.0,3.0,2.0,1.0,0.0,38.0,,,kotalal01,4.7,89.9,94.6,8.0,-7.0,2010-11,6.5,6.5,103.0,103.0,7.0,12.22,1,45.5,54.5
336,TBL,32.0,32.0,18.0,4.0,0.0,13.0,561.0,496.0,46.9,0.0,441.0,381.0,46.4,-1.0,39.0,7.0,5.0,0.0,5.0,0.0,74.0,,,lecavvi01,11.3,89.1,100.0,29.0,-5.0,2012-13,11.6,11.6,136.0,136.0,12.0,17.53,1,48.3,51.7
355,NSH,32.0,32.0,11.0,2.0,0.0,20.0,679.0,605.0,47.1,-1.7,498.0,465.0,48.3,-0.8,48.0,32.0,10.0,2.0,2.0,0.0,20.0,,,legwada01,8.9,90.9,99.8,20.0,-6.0,2012-13,15.4,15.4,127.0,127.0,31.0,18.26,1,60.0,40.0
378,VAN,32.0,32.0,0.0,0.0,0.0,4.0,65.0,48.0,42.5,-12.0,49.0,37.0,43.0,-9.2,9.0,0.0,0.0,0.0,0.0,0.0,8.0,,,malhoma01,4.5,87.1,91.6,0.0,-3.0,2012-13,0.0,0.0,6.0,6.0,3.0,11.08,1,75.4,24.6
390,MTL,32.0,32.0,1.0,1.0,0.0,5.0,111.0,124.0,52.8,5.3,90.0,98.0,52.1,3.4,7.0,9.0,1.0,1.0,0.0,0.0,2.0,,,markoan01,7.5,95.9,103.0,4.0,2.0,2010-11,5.0,5.0,37.0,37.0,3.0,22.55,1,42.3,57.7
406,OTT,32.0,32.0,11.0,4.0,0.0,20.0,698.0,746.0,51.7,-3.1,534.0,543.0,50.4,-2.9,72.0,20.0,11.0,0.0,2.0,0.0,271.0,,,neilch01,7.9,90.1,98.0,178.0,-10.0,2011-12,10.2,10.2,192.0,192.0,21.0,12.48,1,45.8,54.2
434,DAL,32.0,32.0,4.0,0.0,0.0,36.0,429.0,359.0,45.6,-4.4,310.0,272.0,46.7,-2.9,60.0,18.0,0.0,0.0,0.0,2.0,56.0,,,peterto01,4.2,92.6,96.8,8.0,-7.0,2010-11,3.4,3.4,89.0,89.0,22.0,10.02,1,53.8,46.2
456,TOT,32.0,32.0,5.0,0.0,0.0,15.0,344.0,465.0,57.5,2.1,258.0,345.0,57.2,1.9,42.0,7.0,4.0,1.0,0.0,0.0,81.0,,,ponikal01,6.8,92.3,99.1,14.0,-1.0,2012-13,7.8,7.8,101.0,101.0,4.0,13.1,1,43.1,56.9
