,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,index_x,index_y,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
471,TOT,32.0,32.0,4.0,0.0,0.0,69.0,662.0,497.0,42.9,-8.5,515.0,379.0,42.4,-8.3,41.0,21.0,0.0,0.0,0.0,0.0,100.0,,,regehro01,7.6,92.4,100.0,23.0,-4.0,2012-13,0.0,0.0,68.0,68.0,1.0,19.25,1,53.5,46.5
488,WSH,32.0,32.0,15.0,21.0,0.0,29.0,707.0,587.0,45.4,-6.7,522.0,430.0,45.2,-6.6,48.0,22.0,7.0,1.0,6.0,0.0,55.0,,,ribeimi01,9.1,92.0,101.0,53.0,-4.0,2012-13,20.6,20.6,99.0,99.0,22.0,17.5,1,48.8,51.2
506,NYR,32.0,32.0,17.0,6.0,0.0,43.0,647.0,763.0,54.1,3.8,448.0,573.0,56.1,4.3,46.0,24.0,8.0,1.0,3.0,0.0,25.0,,,richabr01,8.0,93.1,101.0,14.0,8.0,2012-13,10.0,10.0,221.0,221.0,31.0,18.49,1,36.8,63.2
526,NYR,32.0,32.0,1.0,0.0,0.0,13.0,347.0,243.0,41.2,-11.0,241.0,197.0,45.0,-10.0,60.0,9.0,4.0,2.0,0.0,0.0,103.0,,,ruppmi01,6.6,94.0,100.0,97.0,-1.0,2011-12,12.9,12.9,49.0,49.0,3.0,6.39,1,56.8,43.2
538,PIT,32.0,32.0,10.0,0.0,0.0,19.0,634.0,453.0,41.7,-4.8,476.0,346.0,42.1,-5.9,71.0,12.0,5.0,1.0,0.0,1.0,134.0,,,ruutuja01,7.8,95.0,102.0,138.0,3.0,2007-08,10.9,10.9,106.0,106.0,21.0,10.12,1,59.6,40.4
552,TOT,32.0,32.0,10.0,9.0,0.0,16.0,535.0,587.0,52.3,-0.6,397.0,423.0,51.6,-1.2,46.0,15.0,8.0,5.0,8.0,0.0,35.0,,,rydermi01,8.8,91.8,100.0,16.0,2.0,2012-13,15.8,15.8,186.0,186.0,19.0,16.03,1,43.2,56.8
566,DET,32.0,32.0,8.0,13.0,0.0,23.0,749.0,1064.0,58.7,1.1,600.0,827.0,58.0,1.4,81.0,43.0,12.0,1.0,7.0,0.0,91.0,,,samuemi01,6.2,92.0,98.3,50.0,0.0,2008-09,7.4,7.4,419.0,419.0,20.0,15.22,1,45.4,54.6
580,LAK,32.0,32.0,13.0,0.0,0.0,122.0,1317.0,1261.0,48.9,-5.2,998.0,963.0,49.1,-3.9,82.0,59.0,2.0,1.0,0.0,0.0,64.0,,,scudero01,8.1,92.9,101.0,16.0,1.0,2010-11,4.3,4.3,118.0,118.0,22.0,20.17,1,50.4,49.6
657,DET,32.0,32.0,15.0,0.0,0.0,115.0,1161.0,1266.0,52.2,-4.5,880.0,958.0,52.1,-4.7,81.0,27.0,4.0,2.0,1.0,1.0,177.0,,,stuarbr02,9.3,92.1,101.0,29.0,16.0,2011-12,6.3,6.3,210.0,210.0,22.0,21.03,1,46.3,53.7
673,CGY,32.0,32.0,21.0,14.0,1.0,47.0,941.0,791.0,45.7,-4.1,700.0,585.0,45.5,-2.7,64.0,54.0,11.0,3.0,1.0,1.0,22.0,,,tangual01,10.7,92.4,103.0,28.0,7.0,2011-12,15.5,15.5,160.0,160.0,35.0,19.03,1,49.4,50.6
26,TOT,32.0,32.0,7.0,0.0,0.0,87.0,661.0,617.0,48.3,-5.9,457.0,464.0,50.4,-3.3,51.0,25.0,1.0,0.0,0.0,0.0,61.0,,,boyntni01,9.4,89.8,99.1,40.0,-1.0,2010-11,2.3,2.3,95.0,95.0,15.0,14.39,1,50.9,49.1
34,NYI,32.0,32.0,2.0,0.0,0.0,19.0,265.0,266.0,50.1,-0.9,198.0,195.0,49.6,-1.9,22.0,7.0,0.0,0.0,0.0,0.0,27.0,,,carknma01,6.9,91.3,98.2,46.0,-2.0,2012-13,0.0,0.0,41.0,41.0,3.0,12.35,1,49.0,51.0
52,TOT,32.0,32.0,2.0,0.0,0.0,32.0,296.0,304.0,50.7,-0.9,209.0,219.0,51.2,-0.6,30.0,7.0,0.0,0.0,0.0,0.0,53.0,,,commomi01,9.6,94.6,104.0,38.0,7.0,2011-12,0.0,0.0,54.0,54.0,4.0,12.36,1,56.6,43.4
95,TOT,32.0,32.0,22.0,4.0,0.0,25.0,754.0,749.0,49.8,1.4,568.0,570.0,50.1,2.1,70.0,14.0,3.0,0.0,0.0,0.0,75.0,,,eratma01,8.7,93.3,102.0,28.0,5.0,2013-14,5.7,5.7,111.0,111.0,16.0,14.4,1,49.8,50.2
129,TOT,32.0,32.0,14.0,0.0,0.0,29.0,805.0,775.0,49.1,-1.0,587.0,584.0,49.9,-0.3,71.0,17.0,7.0,2.0,2.0,0.0,49.0,,,hagmani01,7.6,90.5,98.1,14.0,-7.0,2011-12,7.2,7.2,236.0,236.0,20.0,14.35,1,50.3,49.7
143,TOT,32.0,32.0,4.0,0.0,0.0,26.0,302.0,195.0,39.2,-7.1,210.0,159.0,43.1,-2.5,37.0,6.0,0.0,0.0,0.0,0.0,59.0,,,hallad01,7.0,94.7,101.0,23.0,0.0,2012-13,0.0,0.0,52.0,52.0,11.0,10.32,1,84.6,15.4
171,SJS,32.0,32.0,9.0,1.0,0.0,14.0,576.0,585.0,50.4,-2.8,421.0,435.0,50.8,-3.1,48.0,34.0,11.0,2.0,1.0,0.0,9.0,,,havlama01,9.7,94.6,104.0,10.0,14.0,2013-14,16.7,16.7,138.0,138.0,15.0,14.43,1,41.1,58.9
196,STL,32.0,32.0,12.0,0.0,0.0,130.0,972.0,1075.0,52.5,-3.0,695.0,820.0,54.1,-0.4,79.0,32.0,3.0,1.0,0.0,0.0,96.0,,,jackmba01,9.3,90.5,99.8,97.0,11.0,2013-14,3.6,3.6,163.0,163.0,25.0,17.56,1,49.7,50.3
235,BOS,32.0,32.0,6.0,0.0,0.0,20.0,367.0,375.0,50.5,-8.6,262.0,267.0,50.5,-7.9,34.0,9.0,2.0,0.0,1.0,0.0,43.0,,,kellych01,5.3,90.2,95.5,16.0,-8.0,2012-13,7.5,7.5,70.0,70.0,19.0,14.58,1,67.1,32.9
248,TOT,32.0,32.0,9.0,1.0,0.0,40.0,704.0,752.0,51.6,0.4,494.0,545.0,52.5,1.2,76.0,18.0,6.0,0.0,2.0,0.0,119.0,,,kostoto01,7.0,91.3,98.4,74.0,-4.0,2010-11,10.1,10.1,147.0,147.0,28.0,12.2,1,48.5,51.5
266,TOT,32.0,32.0,4.0,4.0,0.0,57.0,587.0,548.0,48.3,-1.8,446.0,403.0,47.5,-2.1,39.0,14.0,2.0,0.0,0.0,0.0,39.0,,,leopojo01,7.6,91.1,98.7,14.0,-8.0,2012-13,3.3,3.3,121.0,121.0,7.0,20.04,1,47.2,52.8
297,CBJ,32.0,32.0,8.0,0.0,1.0,32.0,538.0,527.0,49.5,-2.8,400.0,399.0,49.9,-2.7,71.0,15.0,7.0,0.0,0.0,2.0,237.0,,,mackede01,7.0,92.3,99.3,47.0,0.0,2013-14,12.9,12.9,132.0,132.0,22.0,11.16,1,50.7,49.3
308,TBL,32.0,32.0,18.0,10.0,0.0,36.0,950.0,849.0,47.2,-0.8,686.0,617.0,47.4,-1.8,68.0,30.0,14.0,2.0,5.0,1.0,142.0,,,malonry01,10.5,89.3,99.8,82.0,-11.0,2011-12,13.9,13.9,212.0,212.0,37.0,17.41,1,50.9,49.1
318,NYI,32.0,32.0,4.0,0.0,0.0,108.0,1031.0,853.0,45.3,-3.5,734.0,616.0,45.6,-3.1,51.0,42.0,5.0,1.0,1.0,0.0,83.0,,,martira01,5.6,91.9,97.5,28.0,-16.0,2008-09,11.1,11.1,115.0,115.0,47.0,21.34,1,62.3,37.7
343,CGY,32.0,32.0,4.0,0.0,0.0,23.0,590.0,365.0,38.2,-9.8,399.0,276.0,40.9,-7.9,76.0,10.0,4.0,0.0,0.0,0.0,82.0,,,mcgrabr01,7.1,93.6,100.0,100.0,-4.0,2013-14,5.1,5.1,126.0,126.0,14.0,6.43,1,42.7,57.3
362,TOT,32.0,32.0,5.0,0.0,0.0,98.0,684.0,555.0,44.8,-5.9,479.0,407.0,45.9,-5.7,43.0,10.0,1.0,0.0,0.0,0.0,89.0,,,murrado01,5.7,92.6,98.3,35.0,-9.0,2012-13,3.7,3.7,81.0,81.0,10.0,17.35,1,53.1,46.9
374,ANA,32.0,32.0,3.0,0.0,0.0,16.0,277.0,200.0,41.9,-9.3,201.0,143.0,41.6,-9.8,46.0,8.0,1.0,0.0,0.0,0.0,57.0,,,parroge01,6.1,96.5,102.0,85.0,1.0,2011-12,5.9,5.9,29.0,29.0,5.0,6.23,1,38.7,61.3
389,TOT,32.0,32.0,1.0,0.0,0.0,28.0,584.0,428.0,42.3,-9.4,442.0,317.0,41.8,-8.9,56.0,4.0,3.0,1.0,1.0,0.0,70.0,,,pyattta01,3.3,90.2,93.5,20.0,-24.0,2013-14,7.7,7.7,94.0,94.0,12.0,11.35,1,58.1,41.9
414,VAN,32.0,32.0,19.0,9.0,0.0,7.0,479.0,773.0,61.7,14.1,374.0,555.0,59.7,12.9,47.0,21.0,9.0,3.0,3.0,0.0,15.0,,,sedinda01,8.9,93.0,101.0,18.0,12.0,2012-13,8.7,8.7,221.0,221.0,16.0,19.01,1,33.9,66.1
430,VAN,32.0,32.0,22.0,12.0,0.0,9.0,511.0,801.0,61.1,13.2,399.0,586.0,59.5,12.7,48.0,19.0,9.0,1.0,1.0,1.0,22.0,,,sedinhe01,9.4,93.7,103.0,24.0,19.0,2012-13,15.7,15.7,114.0,114.0,21.0,19.21,1,35.9,64.1
474,PHX,32.0,32.0,20.0,11.0,0.0,27.0,1096.0,1185.0,52.0,0.5,830.0,910.0,52.3,1.8,80.0,20.0,10.0,2.0,10.0,0.0,68.0,,,vrbatra01,7.5,91.4,98.9,22.0,-6.0,2013-14,7.6,7.6,475.0,475.0,41.0,17.57,1,46.2,53.8
489,ANA,32.0,32.0,1.0,0.0,0.0,2.0,34.0,31.0,47.7,-13.0,29.0,28.0,49.1,-14.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,,,yonkmno01,14.3,78.9,93.2,0.0,-1.0,2013-14,0.0,0.0,6.0,6.0,1.0,14.54,1,31.3,68.8
499,DET,32.0,32.0,18.0,19.0,0.0,10.0,587.0,726.0,55.3,3.0,463.0,548.0,54.2,1.3,46.0,27.0,5.0,5.0,4.0,2.0,20.0,,,zettehe01,7.6,92.4,100.0,18.0,2.0,2012-13,6.4,6.4,278.0,278.0,29.0,20.31,1,40.0,60.0
30,FLA,32.0,32.0,20.0,4.0,0.0,38.0,871.0,931.0,51.7,0.7,647.0,710.0,52.3,1.9,78.0,31.0,9.0,4.0,5.0,0.0,60.0,,,boyesbr01,8.9,92.2,101.0,20.0,11.0,2014-15,9.3,9.3,261.0,261.0,41.0,15.39,1,49.6,50.4
47,CGY,32.0,32.0,8.0,0.0,1.0,142.0,1120.0,752.0,40.2,-6.4,768.0,559.0,42.1,-5.5,76.0,39.0,2.0,0.0,0.0,0.0,135.0,,,engelde01,6.9,91.0,97.9,53.0,-16.0,2014-15,3.9,3.9,117.0,117.0,21.0,14.23,1,60.9,39.1
89,LAK,32.0,32.0,13.0,7.0,0.0,6.0,735.0,1024.0,58.2,4.8,555.0,759.0,57.8,4.9,69.0,43.0,16.0,2.0,11.0,0.0,39.0,,,gaborma01,9.3,89.6,98.9,16.0,7.0,2014-15,15.5,15.5,288.0,288.0,18.0,16.55,1,44.7,55.3
112,NSH,32.0,32.0,10.0,0.0,0.0,58.0,695.0,488.0,41.3,-13.0,493.0,362.0,42.3,-12.0,73.0,10.0,4.0,1.0,0.0,0.0,143.0,,,gaustpa01,8.8,95.1,103.0,60.0,7.0,2014-15,7.4,7.4,102.0,102.0,19.0,12.26,1,88.3,11.7
136,CAR,32.0,32.0,10.0,0.0,1.0,124.0,1408.0,1435.0,50.5,-0.6,1032.0,1078.0,51.1,1.8,82.0,40.0,4.0,1.0,0.0,0.0,96.0,,,hainsro01,6.1,91.7,97.7,45.0,-9.0,2013-14,5.6,5.6,170.0,170.0,36.0,21.26,1,51.7,48.3
162,CBJ,32.0,32.0,24.0,8.0,0.0,38.0,1026.0,1112.0,52.0,5.9,783.0,837.0,51.7,5.8,77.0,40.0,20.0,2.0,8.0,0.0,160.0,,,hartnsc01,9.7,89.7,99.4,100.0,1.0,2014-15,13.7,13.7,308.0,308.0,36.0,17.18,1,49.3,50.7
175,MIN,32.0,32.0,6.0,4.0,0.0,22.0,533.0,475.0,47.1,-3.9,408.0,332.0,44.9,-7.4,36.0,8.0,8.0,1.0,3.0,0.0,26.0,,,heatlda01,7.8,88.5,96.2,8.0,-12.0,2012-13,13.3,13.3,135.0,135.0,8.0,18.32,1,51.4,48.6
183,TOT,32.0,32.0,2.0,0.0,0.0,59.0,732.0,511.0,41.1,-5.4,518.0,383.0,42.5,-3.9,77.0,14.0,4.0,1.0,0.0,1.0,180.0,,,hendrma01,3.5,93.8,97.3,112.0,-11.0,2013-14,4.9,4.9,160.0,160.0,19.0,12.44,1,73.3,26.7
229,CHI,32.0,32.0,20.0,11.0,1.0,23.0,865.0,960.0,52.6,-1.5,642.0,732.0,53.3,-0.8,65.0,32.0,15.0,2.0,8.0,2.0,48.0,,,hossama01,7.8,92.5,100.0,32.0,9.0,2010-11,12.2,12.2,318.0,318.0,53.0,19.42,1,46.7,53.3
256,CGY,32.0,32.0,26.0,11.0,0.0,36.0,1299.0,1304.0,50.1,-4.0,1002.0,947.0,48.6,-5.1,82.0,54.0,22.0,5.0,10.0,0.0,86.0,,,iginlja01,9.3,91.4,100.0,58.0,-2.0,2009-10,12.5,12.5,485.0,485.0,45.0,20.36,1,46.7,53.3
305,CHI,32.0,32.0,19.0,14.0,1.0,116.0,1144.0,1284.0,52.9,3.1,843.0,942.0,52.8,3.4,67.0,46.0,5.0,4.0,4.0,0.0,16.0,,,keithdu01,8.9,92.4,101.0,26.0,13.0,2015-16,6.9,6.9,287.0,287.0,22.0,25.14,1,53.1,46.9
346,FLA,32.0,32.0,6.0,0.0,0.0,22.0,609.0,550.0,47.5,-4.3,464.0,415.0,47.2,-4.6,64.0,12.0,2.0,1.0,0.0,0.0,88.0,,,kopecto01,3.6,91.3,94.9,28.0,-19.0,2014-15,1.9,1.9,184.0,184.0,11.0,12.54,1,53.7,46.3
355,DET,32.0,32.0,10.0,14.0,0.0,83.0,685.0,812.0,54.2,1.8,516.0,608.0,54.1,1.7,48.0,21.0,3.0,2.0,2.0,0.0,42.0,,,kronwni01,8.1,90.9,99.0,44.0,-5.0,2012-13,7.5,7.5,181.0,181.0,11.0,24.22,1,45.3,54.7
394,TOR,32.0,32.0,8.0,1.0,0.0,52.0,513.0,432.0,45.7,-1.7,377.0,304.0,44.6,-2.2,32.0,22.0,2.0,0.0,0.0,0.0,45.0,,,lilesjo01,9.1,93.0,102.0,4.0,-1.0,2012-13,4.3,4.3,95.0,95.0,8.0,18.46,1,51.4,48.6
411,DET,32.0,32.0,10.0,0.0,0.0,114.0,795.0,1067.0,57.3,-3.5,608.0,874.0,59.0,-1.6,79.0,38.0,2.0,2.0,0.0,0.0,133.0,,,liljaan01,6.6,89.5,96.1,93.0,-2.0,2007-08,2.8,2.8,133.0,133.0,17.0,18.14,1,40.6,59.4
443,PIT,32.0,32.0,4.0,8.0,0.0,74.0,608.0,596.0,49.5,-1.9,426.0,461.0,52.0,-0.9,39.0,17.0,2.0,2.0,1.0,0.0,30.0,,,martipa01,9.1,88.4,97.5,10.0,-4.0,2013-14,5.6,5.6,114.0,114.0,12.0,24.34,1,54.1,45.9
455,WPG,32.0,32.0,2.0,0.0,0.0,7.0,274.0,234.0,46.1,-7.5,210.0,170.0,44.7,-9.4,22.0,2.0,3.0,2.0,0.0,0.0,29.0,,,miettan01,10.0,90.6,100.0,2.0,-3.0,2012-13,11.5,11.5,46.0,46.0,2.0,12.39,1,44.3,55.7
468,TOT,32.0,32.0,6.0,0.0,0.0,24.0,370.0,284.0,43.4,-6.4,259.0,218.0,45.7,-4.8,44.0,7.0,3.0,0.0,0.0,0.0,62.0,,,moentr01,8.9,91.4,100.0,18.0,0.0,2014-15,8.8,8.8,55.0,55.0,7.0,9.23,1,60.9,39.1
506,PIT,32.0,32.0,8.0,0.0,0.0,114.0,914.0,719.0,44.0,-8.7,652.0,537.0,45.2,-8.6,46.0,19.0,0.0,0.0,0.0,0.0,119.0,,,orpikbr01,12.3,93.5,105.0,32.0,17.0,2012-13,0.0,0.0,72.0,72.0,5.0,22.17,1,56.0,44.0
524,STL,32.0,32.0,9.0,0.0,0.0,14.0,665.0,584.0,46.8,-6.9,484.0,436.0,47.4,-7.6,78.0,8.0,3.0,0.0,0.0,0.0,182.0,,,ottst01,5.1,93.2,98.3,86.0,-8.0,2014-15,6.1,6.1,105.0,105.0,21.0,11.38,1,58.0,42.0
583,NYR,32.0,32.0,1.0,0.0,0.0,13.0,347.0,243.0,41.2,-11.0,241.0,197.0,45.0,-10.0,60.0,9.0,4.0,2.0,0.0,0.0,103.0,,,ruppmi01,6.6,94.0,100.0,97.0,-1.0,2011-12,12.9,12.9,49.0,49.0,3.0,6.39,1,56.8,43.2
613,PHI,32.0,32.0,12.0,1.0,0.0,166.0,1214.0,1081.0,47.1,-3.6,862.0,796.0,48.0,-1.9,80.0,23.0,2.0,1.0,0.0,0.0,113.0,,,schulni01,7.5,93.5,101.0,47.0,2.0,2014-15,2.9,2.9,155.0,155.0,6.0,19.03,1,55.7,44.3
634,LAK,32.0,32.0,8.0,1.0,2.0,53.0,806.0,828.0,50.7,-5.0,622.0,626.0,50.2,-4.8,73.0,16.0,3.0,2.0,3.0,0.0,162.0,,,stollja01,6.8,93.3,100.0,58.0,3.0,2014-15,7.2,7.2,133.0,133.0,10.0,15.29,1,47.3,52.7
677,SJS,32.0,32.0,39.0,19.0,1.0,26.0,1137.0,1475.0,56.5,5.2,828.0,1083.0,56.7,3.1,82.0,95.0,14.0,2.0,4.0,0.0,42.0,,,thornjo01,8.1,92.4,100.0,31.0,17.0,2011-12,11.5,11.5,259.0,259.0,96.0,20.28,1,50.5,49.5
708,SJS,32.0,32.0,2.0,0.0,0.0,2.0,41.0,46.0,52.9,-2.9,28.0,38.0,57.6,-1.5,5.0,1.0,3.0,0.0,0.0,0.0,9.0,,,torrera01,17.2,95.5,112.0,7.0,4.0,2013-14,33.3,33.3,14.0,14.0,1.0,10.22,1,39.4,60.6
723,TOT,32.0,32.0,17.0,8.0,0.0,50.0,1133.0,1051.0,48.1,-2.4,854.0,782.0,47.8,-2.0,82.0,36.0,7.0,1.0,6.0,0.0,80.0,,,vermean01,6.8,90.2,96.9,40.0,-25.0,2014-15,11.9,11.9,188.0,188.0,30.0,17.51,1,46.5,53.5
735,EDM,32.0,32.0,11.0,12.0,0.0,82.0,789.0,863.0,52.2,4.5,592.0,627.0,51.4,3.5,50.0,53.0,3.0,1.0,5.0,0.0,27.0,,,visnolu01,8.8,93.1,101.0,30.0,6.0,2008-09,9.3,9.3,200.0,200.0,18.0,23.01,1,49.3,50.7
755,NSH,32.0,32.0,7.0,0.0,0.0,48.0,494.0,529.0,51.7,-0.4,355.0,374.0,51.3,-1.6,46.0,13.0,0.0,0.0,0.0,0.0,93.0,,,volchan01,9.3,92.3,101.0,14.0,4.0,2014-15,0.0,0.0,79.0,79.0,3.0,13.11,1,49.3,50.7
762,CAR,32.0,32.0,6.0,0.0,0.0,91.0,923.0,868.0,48.5,-8.3,684.0,669.0,49.4,-7.9,66.0,26.0,2.0,0.0,0.0,0.0,134.0,,,wallini01,6.7,89.6,96.3,54.0,-18.0,2007-08,3.3,3.3,135.0,135.0,17.0,18.08,1,49.4,50.6
786,LAK,32.0,32.0,21.0,3.0,0.0,21.0,828.0,1270.0,60.5,2.6,649.0,959.0,59.6,2.9,82.0,75.0,15.0,1.0,4.0,0.0,44.0,,,williju01,7.0,92.8,99.8,48.0,14.0,2013-14,7.9,7.9,404.0,404.0,25.0,16.57,1,44.3,55.7
808,COL,32.0,32.0,5.0,0.0,1.0,124.0,757.0,619.0,45.0,-8.0,545.0,456.0,45.6,-8.4,44.0,16.0,0.0,0.0,0.0,0.0,65.0,,,zanongr01,5.9,90.8,96.7,28.0,-16.0,2012-13,0.0,0.0,86.0,86.0,14.0,19.2,1,50.3,49.7
10,VAN,32.0,32.0,0.0,0.0,0.0,7.0,64.0,60.0,48.4,3.5,49.0,36.0,42.4,-4.2,10.0,4.0,0.0,0.0,0.0,0.0,6.0,,,alberan01,12.0,95.1,107.0,0.0,1.0,2013-14,0.0,0.0,13.0,13.0,0.0,7.23,1,62.5,37.5
41,VAN,32.0,32.0,13.0,7.0,0.0,130.0,1357.0,1437.0,51.4,-1.3,995.0,1042.0,51.2,-1.6,76.0,55.0,3.0,1.0,1.0,0.0,144.0,,,biekske01,7.0,91.2,98.2,104.0,-8.0,2013-14,2.4,2.4,338.0,338.0,32.0,22.46,1,50.7,49.3
70,NJD,32.0,32.0,13.0,2.0,0.0,19.0,882.0,755.0,46.1,-0.4,699.0,568.0,44.8,-1.7,68.0,34.0,16.0,8.0,9.0,2.0,29.0,,,cammami01,9.5,93.2,102.0,28.0,2.0,2014-15,17.3,17.3,261.0,261.0,30.0,18.2,1,50.8,49.2
86,NJD,32.0,32.0,3.0,0.0,0.0,1.0,146.0,127.0,46.5,-6.1,126.0,94.0,42.7,-9.3,13.0,3.0,1.0,0.0,0.0,0.0,21.0,,,clowery01,8.5,93.1,101.0,4.0,-1.0,2014-15,6.7,6.7,26.0,26.0,3.0,15.4,1,51.1,48.9
100,PHI,32.0,32.0,4.0,2.0,0.0,33.0,423.0,519.0,55.1,9.0,311.0,370.0,54.3,9.0,33.0,18.0,2.0,0.0,0.0,0.0,46.0,,,colaica01,5.2,93.8,99.0,10.0,0.0,2014-15,4.8,4.8,108.0,108.0,10.0,16.29,1,44.6,55.4
112,PIT,32.0,32.0,9.0,2.0,0.0,49.0,788.0,840.0,51.6,-1.9,606.0,603.0,49.9,-5.2,49.0,21.0,3.0,3.0,0.0,0.0,73.0,,,ehrhoch01,9.0,92.2,101.0,26.0,8.0,2014-15,2.7,2.7,226.0,226.0,12.0,21.46,1,47.3,52.7
130,TOT,32.0,32.0,8.0,0.0,0.0,108.0,945.0,919.0,49.3,-3.0,693.0,675.0,49.3,-2.8,72.0,22.0,1.0,0.0,0.0,0.0,167.0,,,gleasti01,6.8,90.4,97.3,55.0,-13.0,2014-15,1.9,1.9,110.0,110.0,11.0,16.2,1,45.9,54.1
157,VAN,32.0,32.0,20.0,2.0,0.0,71.0,907.0,930.0,50.6,1.4,682.0,696.0,50.5,0.2,59.0,47.0,0.0,0.0,1.0,0.0,82.0,,,hamhuda01,10.0,90.0,100.0,44.0,0.0,2014-15,1.2,1.2,178.0,178.0,18.0,21.32,1,53.2,46.8
168,TOT,32.0,32.0,5.0,1.0,0.0,76.0,706.0,712.0,50.2,-1.1,522.0,522.0,50.0,-1.0,55.0,33.0,2.0,0.0,1.0,0.0,77.0,,,harrija01,7.1,92.7,99.8,65.0,-1.0,2014-15,6.0,6.0,133.0,133.0,16.0,15.56,1,50.6,49.4
