,TOT,age_x,age_y,assists_ev,assists_pp,assists_sh,blocks,corsi_against,corsi_for,corsi_pct,corsi_rel_pct,fenwick_against,fenwick_for,fenwick_pct,fenwick_rel_pct,games_played,giveaways,goals_ev,goals_gw,goals_pp,goals_sh,hits,name,on_ice_shot_pct,on_ice_sv_pct,pdo,pen_min,plus_minus,season,shot_pct,shot_pct.1,shots_attempted,shots_attempted.1,takeaways,time_on_ice_avg,uniqueseason,zs_defense_pct,zs_offense_pct
540,OTT,34.0,34.0,12.0,1.0,1.0,43.0,734.0,766.0,51.1,-2.5,526.0,563.0,51.7,-3.1,82.0,28.0,12.0,1.0,0.0,0.0,133.0,ruutuja01,9.5,88.0,97.5,121.0,-2.0,2009-10,11.3,11.3,169.0,169.0,59.0,13.21,1,43.9,56.1
556,NJD,34.0,34.0,11.0,2.0,0.0,14.0,542.0,474.0,46.7,-1.2,424.0,345.0,44.9,-2.1,47.0,15.0,6.0,0.0,0.0,0.0,53.0,rydermi01,9.9,93.1,102.0,30.0,-1.0,2014-15,6.7,6.7,156.0,156.0,10.0,14.29,1,56.4,43.6
568,VAN,34.0,34.0,18.0,14.0,0.0,21.0,902.0,1100.0,54.9,3.1,684.0,826.0,54.7,3.0,75.0,36.0,13.0,2.0,5.0,0.0,76.0,samuemi01,7.9,92.6,100.0,36.0,8.0,2010-11,8.4,8.4,382.0,382.0,25.0,16.38,1,50.5,49.5
582,LAK,34.0,34.0,10.0,0.0,1.0,66.0,784.0,799.0,50.5,-8.9,608.0,611.0,50.1,-8.8,48.0,41.0,1.0,0.0,0.0,0.0,30.0,scudero01,8.8,89.7,98.5,4.0,-6.0,2012-13,3.0,3.0,73.0,73.0,6.0,21.47,1,51.6,48.4
616,FLA,34.0,34.0,13.0,0.0,1.0,171.0,1451.0,1156.0,44.3,-4.9,1139.0,880.0,43.6,-5.0,80.0,32.0,4.0,0.0,0.0,0.0,39.0,skraska01,8.8,94.0,102.0,30.0,9.0,2008-09,7.3,7.3,151.0,151.0,19.0,20.34,1,59.1,40.9
634,BUF,34.0,34.0,19.0,18.0,0.0,126.0,1106.0,1261.0,53.3,4.5,819.0,942.0,53.5,4.5,80.0,70.0,4.0,0.0,4.0,0.0,78.0,spaceja01,8.9,90.7,99.6,38.0,2.0,2008-09,6.2,6.2,288.0,288.0,25.0,22.17,1,47.7,52.3
659,SJS,34.0,34.0,8.0,0.0,0.0,114.0,988.0,1028.0,51.0,-2.6,701.0,758.0,52.0,-2.9,61.0,29.0,3.0,3.0,0.0,0.0,122.0,stuarbr02,7.4,92.7,100.0,35.0,4.0,2013-14,4.7,4.7,165.0,165.0,13.0,19.1,1,50.8,49.2
675,COL,34.0,34.0,5.0,2.0,0.0,8.0,208.0,180.0,46.4,-6.2,151.0,136.0,47.4,-7.3,16.0,10.0,3.0,2.0,0.0,1.0,8.0,tangual01,12.7,92.9,105.0,4.0,7.0,2013-14,16.7,16.7,38.0,38.0,9.0,17.17,1,57.9,42.1
155,ATL,34.0,34.0,12.0,0.0,1.0,183.0,1367.0,891.0,39.5,-7.3,1035.0,686.0,39.9,-7.2,81.0,45.0,1.0,0.0,0.0,0.0,34.0,havelni01,11.7,91.7,103.0,42.0,2.0,2007-08,1.9,1.9,97.0,97.0,28.0,20.3,1,57.6,42.4
173,STL,34.0,34.0,0.0,0.0,0.0,0.0,15.0,18.0,54.5,-2.3,9.0,14.0,60.9,2.5,2.0,0.0,1.0,1.0,0.0,0.0,1.0,havlama01,10.0,87.5,97.5,0.0,0.0,2015-16,33.3,33.3,4.0,4.0,3.0,10.54,1,50.0,50.0
198,NSH,34.0,34.0,4.0,0.0,0.0,86.0,733.0,912.0,55.4,4.0,498.0,675.0,57.5,5.4,73.0,35.0,1.0,1.0,0.0,0.0,100.0,jackmba01,6.0,92.6,98.6,76.0,1.0,2015-16,1.6,1.6,130.0,130.0,8.0,13.51,1,43.2,56.8
223,CAR,34.0,34.0,12.0,10.0,0.0,82.0,959.0,1065.0,52.6,-3.3,731.0,779.0,51.6,-5.0,80.0,17.0,0.0,0.0,0.0,0.0,28.0,kaberfr01,8.0,91.4,99.3,30.0,-4.0,2007-08,0.0,0.0,186.0,186.0,26.0,17.09,1,50.1,49.9
237,BOS,34.0,34.0,20.0,0.0,1.0,61.0,891.0,933.0,51.2,-1.1,657.0,679.0,50.8,0.0,80.0,16.0,6.0,2.0,0.0,1.0,126.0,kellych01,7.9,92.7,100.0,48.0,6.0,2014-15,6.3,6.3,188.0,188.0,28.0,15.08,1,54.4,45.6
252,NJD,34.0,34.0,0.0,0.0,0.0,3.0,70.0,107.0,60.5,1.2,56.0,87.0,60.8,2.3,15.0,1.0,1.0,0.0,0.0,0.0,23.0,kostoto01,3.2,91.7,94.9,18.0,0.0,2012-13,7.7,7.7,22.0,22.0,2.0,9.06,1,45.1,54.9
270,TOT,34.0,34.0,3.0,0.0,0.0,50.0,569.0,459.0,44.6,-4.5,420.0,342.0,44.9,-5.0,43.0,8.0,0.0,0.0,1.0,0.0,33.0,leopojo01,5.5,94.3,99.8,19.0,-6.0,2014-15,2.6,2.6,72.0,72.0,9.0,14.55,1,54.1,45.9
299,FLA,34.0,34.0,6.0,0.0,1.0,38.0,534.0,440.0,45.2,-3.8,414.0,351.0,45.9,-3.6,64.0,13.0,6.0,3.0,0.0,0.0,154.0,mackede01,7.3,95.6,102.0,36.0,7.0,2015-16,7.6,7.6,126.0,126.0,27.0,13.09,1,53.1,46.9
310,TBL,34.0,34.0,7.0,3.0,0.0,26.0,545.0,556.0,50.5,-0.5,392.0,423.0,51.9,0.6,57.0,23.0,5.0,0.0,0.0,0.0,75.0,malonry01,6.8,90.6,97.5,67.0,-7.0,2013-14,5.3,5.3,140.0,140.0,11.0,11.47,1,45.5,54.5
320,NYI,34.0,34.0,13.0,0.0,0.0,128.0,1174.0,998.0,45.9,-4.8,832.0,744.0,47.2,-2.6,64.0,39.0,2.0,0.0,1.0,0.0,69.0,martira01,8.0,91.1,99.1,35.0,-5.0,2010-11,3.1,3.1,210.0,210.0,34.0,20.51,1,56.0,44.0
376,MTL,34.0,34.0,1.0,0.0,0.0,5.0,128.0,47.0,26.9,-20.0,90.0,33.0,26.8,-23.0,22.0,2.0,0.0,0.0,0.0,0.0,14.0,parroge01,11.5,85.0,96.5,85.0,-6.0,2013-14,0.0,0.0,5.0,5.0,0.0,4.33,1,55.8,44.2
416,VAN,34.0,34.0,35.0,21.0,0.0,16.0,985.0,1099.0,52.7,4.9,740.0,832.0,52.9,4.0,82.0,36.0,16.0,5.0,4.0,0.0,21.0,sedinda01,9.3,89.8,99.0,18.0,5.0,2014-15,8.8,8.8,370.0,370.0,19.0,18.21,1,45.7,54.3
432,VAN,34.0,34.0,35.0,20.0,0.0,24.0,988.0,1146.0,53.7,6.3,728.0,865.0,54.3,5.9,82.0,37.0,13.0,0.0,5.0,0.0,23.0,sedinhe01,9.9,89.7,99.6,22.0,11.0,2014-15,17.8,17.8,162.0,162.0,33.0,18.37,1,45.8,54.2
476,VAN,34.0,34.0,10.0,4.0,0.0,12.0,791.0,726.0,47.9,0.2,609.0,561.0,47.9,0.7,63.0,27.0,8.0,0.0,5.0,0.0,15.0,vrbatra01,5.9,88.9,94.8,12.0,-30.0,2015-16,6.5,6.5,332.0,332.0,20.0,16.03,1,50.4,49.6
501,DET,34.0,34.0,25.0,24.0,0.0,26.0,925.0,1105.0,54.4,1.4,732.0,835.0,53.3,1.5,77.0,29.0,13.0,3.0,4.0,0.0,55.0,zettehe01,8.9,90.1,99.0,32.0,-6.0,2014-15,7.5,7.5,420.0,420.0,37.0,19.07,1,38.4,61.6
49,CGY,34.0,34.0,5.0,0.0,0.0,47.0,350.0,323.0,48.0,-2.4,260.0,234.0,47.4,-2.3,26.0,17.0,1.0,1.0,0.0,0.0,50.0,engelde01,10.0,94.5,104.0,27.0,8.0,2016-17,2.9,2.9,74.0,74.0,5.0,18.26,1,59.7,40.3
91,LAK,34.0,34.0,0.0,1.0,0.0,0.0,27.0,24.0,47.1,-11.0,20.0,21.0,51.2,-9.6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,gaborma01,0.0,92.3,92.3,0.0,-1.0,2016-17,0.0,0.0,9.0,9.0,0.0,13.04,1,47.4,52.6
138,CAR,34.0,34.0,14.0,0.0,0.0,126.0,1393.0,1462.0,51.2,-0.5,1060.0,1098.0,50.9,0.0,81.0,48.0,5.0,2.0,0.0,0.0,85.0,hainsro01,7.9,89.8,97.7,37.0,-13.0,2015-16,3.8,3.8,251.0,251.0,34.0,22.19,1,51.6,48.4
164,CBJ,34.0,34.0,8.0,0.0,0.0,12.0,231.0,227.0,49.6,-0.3,171.0,166.0,49.3,-0.2,21.0,11.0,4.0,0.0,1.0,0.0,19.0,hartnsc01,12.1,93.6,105.0,4.0,7.0,2016-17,17.2,17.2,45.0,45.0,3.0,12.36,1,45.9,54.1
177,ANA,34.0,34.0,0.0,0.0,0.0,3.0,67.0,50.0,42.7,-8.8,54.0,32.0,37.2,-15.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,heatlda01,4.5,89.5,94.0,0.0,-3.0,2014-15,0.0,0.0,13.0,13.0,1.0,12.08,1,43.6,56.4
187,EDM,34.0,34.0,6.0,0.0,1.0,68.0,746.0,610.0,45.0,-4.5,528.0,432.0,45.0,-3.8,68.0,20.0,4.0,0.0,0.0,1.0,175.0,hendrma01,4.9,96.2,101.0,82.0,2.0,2015-16,8.1,8.1,118.0,118.0,14.0,13.14,1,60.3,39.7
231,CHI,34.0,34.0,11.0,2.0,1.0,13.0,397.0,549.0,58.0,2.5,298.0,425.0,58.8,1.5,40.0,14.0,12.0,6.0,4.0,1.0,12.0,hossama01,9.5,95.2,104.0,16.0,20.0,2012-13,14.7,14.7,205.0,205.0,48.0,18.02,1,44.1,55.9
258,CGY,34.0,34.0,24.0,11.0,0.0,43.0,1485.0,1213.0,45.0,-5.9,1114.0,891.0,44.4,-5.2,82.0,58.0,24.0,5.0,8.0,0.0,124.0,iginlja01,10.1,91.3,101.0,43.0,-10.0,2011-12,12.7,12.7,451.0,451.0,52.0,20.36,1,49.5,50.5
357,DET,34.0,34.0,15.0,20.0,0.0,106.0,1200.0,1219.0,50.4,-4.9,949.0,908.0,48.9,-5.4,80.0,52.0,6.0,1.0,3.0,0.0,91.0,kronwni01,8.5,91.6,100.0,40.0,-4.0,2014-15,8.9,8.9,215.0,215.0,11.0,23.5,1,48.1,51.9
398,CAR,34.0,34.0,13.0,7.0,0.0,74.0,769.0,948.0,55.2,1.7,569.0,696.0,55.0,2.4,57.0,38.0,2.0,0.0,0.0,0.0,71.0,lilesjo01,5.8,91.0,96.8,14.0,-9.0,2014-15,2.2,2.2,194.0,194.0,19.0,19.09,1,45.3,54.7
413,DET,34.0,34.0,1.0,0.0,0.0,21.0,189.0,195.0,50.8,-7.3,154.0,151.0,49.5,-8.0,20.0,14.0,1.0,0.0,0.0,0.0,38.0,liljaan01,7.2,90.4,97.6,4.0,-2.0,2009-10,5.3,5.3,31.0,31.0,1.0,14.08,1,37.1,62.9
445,SJS,34.0,34.0,16.0,1.0,0.0,123.0,1277.0,1343.0,51.3,-0.2,906.0,1003.0,52.5,-0.7,78.0,50.0,2.0,0.0,1.0,0.0,54.0,martipa01,8.5,92.7,101.0,22.0,13.0,2015-16,6.1,6.1,122.0,122.0,26.0,20.44,1,52.6,47.4
491,NYR,34.0,34.0,16.0,1.0,0.0,45.0,900.0,789.0,46.7,-3.9,674.0,594.0,46.8,-3.8,82.0,19.0,8.0,3.0,0.0,2.0,54.0,mooredo01,8.2,92.8,101.0,28.0,5.0,2014-15,8.6,8.6,203.0,203.0,30.0,13.49,1,73.0,27.0
508,WSH,34.0,34.0,19.0,0.0,0.0,192.0,1453.0,1384.0,48.8,-3.9,1029.0,1005.0,49.4,-3.1,78.0,37.0,0.0,0.0,0.0,0.0,306.0,orpikbr01,9.6,91.2,100.0,66.0,5.0,2014-15,0.0,0.0,168.0,168.0,11.0,21.48,1,51.8,48.2
526,DET,34.0,34.0,1.0,0.0,0.0,5.0,149.0,105.0,41.3,-5.9,112.0,80.0,41.7,-5.3,19.0,1.0,2.0,0.0,0.0,0.0,39.0,ottst01,8.1,95.2,103.0,28.0,1.0,2016-17,10.5,10.5,25.0,25.0,4.0,10.09,1,50.0,50.0
587,MIN,34.0,34.0,1.0,0.0,0.0,0.0,61.0,56.0,47.9,-0.6,46.0,39.0,45.9,-0.8,13.0,2.0,0.0,0.0,0.0,0.0,13.0,ruppmi01,3.6,100.0,103.0,23.0,1.0,2013-14,0.0,0.0,11.0,11.0,0.0,6.13,1,58.8,41.2
615,PHI,34.0,34.0,3.0,0.0,0.0,20.0,121.0,115.0,48.7,-5.7,74.0,80.0,51.9,-2.5,9.0,5.0,0.0,0.0,0.0,0.0,15.0,schulni01,10.9,88.2,99.1,2.0,0.0,2016-17,0.0,0.0,18.0,18.0,1.0,16.47,1,47.0,53.0
679,SJS,34.0,34.0,47.0,17.0,1.0,34.0,1038.0,1449.0,58.3,7.1,762.0,1062.0,58.2,5.4,82.0,96.0,9.0,3.0,2.0,0.0,54.0,thornjo01,9.6,90.9,100.0,32.0,20.0,2013-14,9.0,9.0,226.0,226.0,76.0,18.56,1,52.8,47.2
727,ANA,34.0,34.0,4.0,1.0,0.0,16.0,274.0,242.0,46.9,-3.1,202.0,173.0,46.1,-4.5,23.0,8.0,3.0,0.0,1.0,0.0,21.0,vermean01,11.2,91.3,102.0,18.0,0.0,2016-17,10.3,10.3,66.0,66.0,5.0,15.53,1,56.7,43.3
739,ANA,34.0,34.0,24.0,26.0,0.0,116.0,1495.0,1443.0,49.1,7.8,1144.0,1102.0,49.1,6.5,81.0,45.0,13.0,4.0,5.0,0.0,52.0,visnolu01,11.5,91.4,102.0,24.0,18.0,2010-11,11.8,11.8,339.0,339.0,30.0,24.18,1,54.9,45.1
764,TOT,34.0,34.0,6.0,1.0,0.0,87.0,885.0,885.0,50.0,-1.6,675.0,651.0,49.1,-0.9,70.0,27.0,0.0,0.0,0.0,0.0,172.0,wallini01,7.7,91.4,99.1,49.0,-5.0,2009-10,0.0,0.0,145.0,145.0,21.0,17.2,1,49.2,50.8
788,WSH,34.0,34.0,23.0,6.0,1.0,43.0,1018.0,1169.0,53.5,3.8,746.0,868.0,53.8,3.7,82.0,48.0,19.0,3.0,3.0,0.0,32.0,williju01,10.4,90.2,100.0,36.0,15.0,2015-16,10.9,10.9,325.0,325.0,37.0,16.39,1,43.7,56.3
43,ANA,34.0,34.0,7.0,4.0,0.0,108.0,1169.0,1177.0,50.2,-4.1,847.0,886.0,51.1,-3.7,71.0,51.0,2.0,1.0,2.0,0.0,152.0,biekske01,7.0,91.9,99.0,99.0,-7.0,2015-16,3.7,3.7,249.0,249.0,13.0,21.01,1,52.6,47.4
72,NJD,34.0,34.0,4.0,3.0,0.0,3.0,221.0,193.0,46.6,-0.9,175.0,149.0,46.0,-2.3,16.0,11.0,6.0,1.0,1.0,0.0,12.0,cammami01,12.3,92.2,104.0,12.0,3.0,2016-17,15.2,15.2,81.0,81.0,7.0,17.17,1,49.3,50.7
159,DAL,34.0,34.0,4.0,0.0,1.0,38.0,362.0,358.0,49.7,3.8,254.0,259.0,50.5,3.3,22.0,10.0,0.0,0.0,0.0,0.0,28.0,hamhuda01,5.5,91.5,97.0,8.0,-5.0,2016-17,0.0,0.0,67.0,67.0,4.0,20.16,1,54.9,45.1
205,ANA,34.0,34.0,0.0,0.0,0.0,0.0,15.0,12.0,44.4,-15.0,10.0,9.0,47.4,-2.2,2.0,1.0,0.0,0.0,0.0,0.0,2.0,jackmti01,0.0,71.4,71.4,4.0,-2.0,2015-16,0.0,0.0,1.0,1.0,0.0,5.44,1,90.9,9.1
409,DAL,34.0,34.0,16.0,0.0,1.0,172.0,1316.0,1345.0,50.5,-2.6,968.0,993.0,50.6,-2.5,82.0,37.0,3.0,0.0,0.0,1.0,73.0,oduyajo01,8.0,92.0,100.0,26.0,8.0,2015-16,6.3,6.3,190.0,190.0,23.0,20.23,1,51.9,48.1
450,MTL,34.0,34.0,3.0,3.0,0.0,20.0,323.0,306.0,48.6,-1.2,230.0,219.0,48.8,-0.8,23.0,6.0,0.0,1.0,0.0,1.0,22.0,plekato01,3.8,96.0,99.8,8.0,0.0,2016-17,2.3,2.3,70.0,70.0,9.0,17.18,1,58.6,41.4
468,MIN,34.0,34.0,3.0,2.0,0.0,14.0,258.0,267.0,50.9,1.7,184.0,198.0,51.8,3.4,22.0,3.0,5.0,0.0,0.0,0.0,14.0,pominja01,7.0,94.4,101.0,0.0,2.0,2016-17,10.9,10.9,79.0,79.0,7.0,14.29,1,50.0,50.0
528,BOS,34.0,34.0,10.0,1.0,0.0,120.0,1016.0,899.0,46.9,-3.0,758.0,687.0,47.5,-2.2,61.0,24.0,1.0,0.0,0.0,0.0,127.0,seidede01,7.8,92.0,99.8,24.0,-1.0,2015-16,1.5,1.5,132.0,132.0,16.0,19.24,1,49.3,50.7
544,DAL,34.0,34.0,18.0,17.0,0.0,24.0,1041.0,1219.0,53.9,1.7,803.0,896.0,52.7,0.3,76.0,46.0,13.0,6.0,7.0,0.0,76.0,sharppa01,8.4,90.6,99.0,27.0,-3.0,2015-16,8.8,8.8,406.0,406.0,51.0,17.37,1,43.7,56.3
715,TOT,34.0,34.0,14.0,6.0,0.0,58.0,935.0,939.0,50.1,3.2,697.0,713.0,50.6,3.2,63.0,44.0,0.0,1.0,2.0,0.0,62.0,zidlima01,8.1,91.3,99.4,34.0,-6.0,2011-12,2.9,2.9,159.0,159.0,14.0,21.2,1,47.3,52.7
244,LAK,34.0,34.0,2.0,1.0,0.0,18.0,136.0,151.0,52.6,-3.2,101.0,111.0,52.4,-3.1,13.0,5.0,1.0,0.0,0.0,0.0,6.0,gilbeto01,3.8,94.1,97.9,6.0,-2.0,2016-17,11.1,11.1,24.0,24.0,1.0,15.49,1,48.8,51.2
320,COL,34.0,34.0,9.0,0.0,0.0,102.0,737.0,685.0,48.2,-1.3,517.0,494.0,48.9,-1.2,46.0,29.0,1.0,1.0,0.0,0.0,96.0,hejdaja01,8.0,91.4,99.3,28.0,-3.0,2012-13,2.0,2.0,118.0,118.0,18.0,19.42,1,50.4,49.6
230,DET,34.0,34.0,15.0,10.0,0.0,23.0,626.0,682.0,52.1,-0.9,502.0,538.0,51.7,-1.5,54.0,28.0,9.0,4.0,7.0,0.0,66.0,franzjo01,8.8,92.6,101.0,40.0,6.0,2013-14,10.7,10.7,251.0,251.0,18.0,17.39,1,45.2,54.8
681,NYI,34.0,34.0,20.0,20.0,0.0,115.0,1423.0,1455.0,50.6,4.5,1042.0,1093.0,51.2,3.5,82.0,63.0,4.0,1.0,3.0,0.0,110.0,streima01,6.8,89.5,96.3,46.0,-27.0,2011-12,4.7,4.7,319.0,319.0,50.0,23.23,1,46.4,53.6
